"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2025-02-06 11:00:00","2025-02-06 12:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,30588224,30588224,0,6239996,0.204
"2025-02-06 12:00:00","2025-02-06 13:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,26987763,26987763,0,5505503,0.204
"2025-02-06 13:00:00","2025-02-06 14:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,26639470,26639470,0,5434451,0.204
"2025-02-06 14:00:00","2025-02-06 15:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,29057865,29057865,0,5927803,0.204
"2025-02-06 15:00:00","2025-02-06 16:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,33871592,33871592,0,6909804,0.204
"2025-02-06 16:00:00","2025-02-06 17:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,37956160,37956160,0,7743055,0.204
"2025-02-06 17:00:00","2025-02-06 18:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,37920358,37920358,0,7735752,0.204
"2025-02-06 18:00:00","2025-02-06 19:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,36580232,36580232,0,7462366,0.204
"2025-02-06 19:00:00","2025-02-06 20:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,34042290,34042290,0,6944626,0.204
"2025-02-06 20:00:00","2025-02-06 21:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,30412042,30412042,0,6204056,0.204
"2025-02-06 21:00:00","2025-02-06 22:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,25207850,25207850,0,5142400,0.204
"2025-02-06 22:00:00","2025-02-06 23:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,20542996,20542996,0,4190770,0.204
"2025-02-06 23:00:00","2025-02-07 00:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,19100380,19100380,0,3896476,0.204
"2025-02-07 00:00:00","2025-02-07 01:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,19066132,19066132,0,3889489,0.204
"2025-02-07 01:00:00","2025-02-07 02:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,19549687,19549687,0,3988135,0.204
"2025-02-07 02:00:00","2025-02-07 03:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,20510082,20510082,0,4184056,0.204
"2025-02-07 03:00:00","2025-02-07 04:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,22642932,22642932,0,4619157,0.204
"2025-02-07 04:00:00","2025-02-07 05:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,27430994,27430994,0,5595922,0.204
"2025-02-07 05:00:00","2025-02-07 06:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,36052371,36052371,0,7354682,0.204
"2025-02-07 06:00:00","2025-02-07 07:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,44061997,44061997,0,8988647,0.204
"2025-02-07 07:00:00","2025-02-07 08:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,46965410,46965410,0,9580943,0.204
"2025-02-07 08:00:00","2025-02-07 09:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,46729590,46729590,0,9532835,0.204
"2025-02-07 09:00:00","2025-02-07 10:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,44668803,44668803,0,9112435,0.204
"2025-02-07 10:00:00","2025-02-07 11:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,41274346,41274346,0,8419965,0.204
"2025-02-07 11:00:00","2025-02-07 12:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,38674430,38674430,0,7889582,0.204
"2025-02-07 12:00:00","2025-02-07 13:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,38589331,38589331,0,7872223,0.204
"2025-02-07 13:00:00","2025-02-07 14:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,40137418,40137418,0,8188032,0.204
"2025-02-07 14:00:00","2025-02-07 15:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,41432673,41432673,0,8452265,0.204
"2025-02-07 15:00:00","2025-02-07 16:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,43461201,43461201,0,8866084,0.204
"2025-02-07 16:00:00","2025-02-07 17:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,44089618,44089618,0,8994281,0.204
"2025-02-07 17:00:00","2025-02-07 18:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,42341850,42341850,0,8637736,0.204
"2025-02-07 18:00:00","2025-02-07 19:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,39929236,39929236,0,8145563,0.204
"2025-02-07 19:00:00","2025-02-07 20:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,36231519,36231519,0,7391228,0.204
"2025-02-07 20:00:00","2025-02-07 21:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,32032618,32032618,0,6534653,0.204
"2025-02-07 21:00:00","2025-02-07 22:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,27014442,27014442,0,5510945,0.204
"2025-02-07 22:00:00","2025-02-07 23:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,22560199,22560199,0,4602279,0.204
"2025-02-07 23:00:00","2025-02-08 00:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,20271513,20271513,0,4135388,0.204
"2025-02-08 00:00:00","2025-02-08 01:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,19984432,19984432,0,4076823,0.204
"2025-02-08 01:00:00","2025-02-08 02:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,20449811,20449811,0,4171760,0.204
"2025-02-08 02:00:00","2025-02-08 03:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,21314115,21314115,0,4348079,0.204
"2025-02-08 03:00:00","2025-02-08 04:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,22630350,22630350,0,4616590,0.204
"2025-02-08 04:00:00","2025-02-08 05:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,25317425,25317425,0,5164753,0.204
"2025-02-08 05:00:00","2025-02-08 06:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,30502843,30502843,0,6222579,0.204
"2025-02-08 06:00:00","2025-02-08 07:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,37144404,37144404,0,7577458,0.204
"2025-02-08 07:00:00","2025-02-08 08:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,43379465,43379465,0,8849409,0.204
"2025-02-08 08:00:00","2025-02-08 09:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,45425160,45425160,0,9266732,0.204
"2025-02-08 09:00:00","2025-02-08 10:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,43634404,43634404,0,8901418,0.204
"2025-02-08 10:00:00","2025-02-08 11:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,40792963,40792963,0,8321763,0.204
"2025-02-08 11:00:00","2025-02-08 12:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,36591981,36591981,0,7464763,0.204
"2025-02-08 12:00:00","2025-02-08 13:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,33783652,33783652,0,6891864,0.204
"2025-02-08 13:00:00","2025-02-08 14:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,32058952,32058952,0,6540026,0.204
"2025-02-08 14:00:00","2025-02-08 15:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,30613851,30613851,0,6245225,0.204
"2025-02-08 15:00:00","2025-02-08 16:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,32009011,32009011,0,6529838,0.204
"2025-02-08 16:00:00","2025-02-08 17:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,34888916,34888916,0,7117338,0.204
"2025-02-08 17:00:00","2025-02-08 18:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,35056664,35056664,0,7151558,0.204
"2025-02-08 18:00:00","2025-02-08 19:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,33456742,33456742,0,6825174,0.204
"2025-02-08 19:00:00","2025-02-08 20:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,31276539,31276539,0,6380413,0.204
"2025-02-08 20:00:00","2025-02-08 21:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,28696250,28696250,0,5854034,0.204
"2025-02-08 21:00:00","2025-02-08 22:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,25336564,25336564,0,5168659,0.204
"2025-02-08 22:00:00","2025-02-08 23:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,21530936,21530936,0,4392310,0.204
"2025-02-08 23:00:00","2025-02-09 00:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,19765741,19765741,0,4032210,0.204
"2025-02-09 00:00:00","2025-02-09 01:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,19437816,19437816,0,3965313,0.204
"2025-02-09 01:00:00","2025-02-09 02:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,19761598,19761598,0,4031365,0.204
"2025-02-09 02:00:00","2025-02-09 03:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,20035152,20035152,0,4087170,0.204
"2025-02-09 03:00:00","2025-02-09 04:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,21070441,21070441,0,4298369,0.204
"2025-02-09 04:00:00","2025-02-09 05:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,23439509,23439509,0,4781659,0.204
"2025-02-09 05:00:00","2025-02-09 06:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,28192658,28192658,0,5751301,0.204
"2025-02-09 06:00:00","2025-02-09 07:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,34174109,34174109,0,6971517,0.204
"2025-02-09 07:00:00","2025-02-09 08:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,39970463,39970463,0,8153974,0.204
"2025-02-09 08:00:00","2025-02-09 09:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,41805860,41805860,0,8528394,0.204
"2025-02-09 09:00:00","2025-02-09 10:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,39883470,39883470,0,8136227,0.204
"2025-02-09 10:00:00","2025-02-09 11:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,37063153,37063153,0,7560883,0.204
"2025-02-09 11:00:00","2025-02-09 12:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,34486331,34486331,0,7035211,0.204
"2025-02-09 12:00:00","2025-02-09 13:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,32067467,32067467,0,6541763,0.204
"2025-02-09 13:00:00","2025-02-09 14:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,30532870,30532870,0,6228704,0.204
"2025-02-09 14:00:00","2025-02-09 15:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,30677329,30677329,0,6258174,0.204
"2025-02-09 15:00:00","2025-02-09 16:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,33066466,33066466,0,6745558,0.204
"2025-02-09 16:00:00","2025-02-09 17:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,35322586,35322586,0,7205807,0.204
"2025-02-09 17:00:00","2025-02-09 18:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,35464960,35464960,0,7234851,0.204
"2025-02-09 18:00:00","2025-02-09 19:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,34473407,34473407,0,7032574,0.204
"2025-02-09 19:00:00","2025-02-09 20:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,32695351,32695351,0,6669850,0.204
"2025-02-09 20:00:00","2025-02-09 21:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,30164261,30164261,0,6153508,0.204
"2025-02-09 21:00:00","2025-02-09 22:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,26003699,26003699,0,5304754,0.204
"2025-02-09 22:00:00","2025-02-09 23:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,21326773,21326773,0,4350661,0.204
"2025-02-09 23:00:00","2025-02-10 00:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,19642624,19642624,0,4007095,0.204
"2025-02-10 00:00:00","2025-02-10 01:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,19676685,19676685,0,4014043,0.204
"2025-02-10 01:00:00","2025-02-10 02:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,20489488,20489488,0,4179855,0.204
"2025-02-10 02:00:00","2025-02-10 03:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,21816333,21816333,0,4450531,0.204
"2025-02-10 03:00:00","2025-02-10 04:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,24096545,24096545,0,4915694,0.204
"2025-02-10 04:00:00","2025-02-10 05:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,29022294,29022294,0,5920547,0.204
"2025-02-10 05:00:00","2025-02-10 06:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,38205783,38205783,0,7793979,0.204
"2025-02-10 06:00:00","2025-02-10 07:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,45665934,45665934,0,9315850,0.204
"2025-02-10 07:00:00","2025-02-10 08:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,47914496,47914496,0,9774556,0.204
"2025-02-10 08:00:00","2025-02-10 09:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,46869076,46869076,0,9561291,0.204
"2025-02-10 09:00:00","2025-02-10 10:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,44577994,44577994,0,9093910,0.204
"2025-02-10 10:00:00","2025-02-10 11:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,42818501,42818501,0,8734973,0.204
"2025-02-10 11:00:00","2025-02-10 12:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,41333736,41333736,0,8432082,0.204
"2025-02-10 12:00:00","2025-02-10 13:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,40547113,40547113,0,8271610,0.204
"2025-02-10 13:00:00","2025-02-10 14:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,42094694,42094694,0,8587316,0.204
"2025-02-10 14:00:00","2025-02-10 15:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,44305065,44305065,0,9038232,0.204
"2025-02-10 15:00:00","2025-02-10 16:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,46515279,46515279,0,9489116,0.204
"2025-02-10 16:00:00","2025-02-10 17:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,47254968,47254968,0,9640012,0.204
"2025-02-10 17:00:00","2025-02-10 18:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,45353461,45353461,0,9252105,0.204
"2025-02-10 18:00:00","2025-02-10 19:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,42841231,42841231,0,8739610,0.204
"2025-02-10 19:00:00","2025-02-10 20:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,38562288,38562288,0,7866706,0.204
"2025-02-10 20:00:00","2025-02-10 21:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,34043226,34043226,0,6944817,0.204
"2025-02-10 21:00:00","2025-02-10 22:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,27391884,27391884,0,5587943,0.204
"2025-02-10 22:00:00","2025-02-10 23:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,21897943,21897943,0,4467179,0.204
"2025-02-10 23:00:00","2025-02-11 00:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,20431436,20431436,0,4168012,0.204
"2025-02-11 00:00:00","2025-02-11 01:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,21191304,21191304,0,4323025,0.204
"2025-02-11 01:00:00","2025-02-11 02:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,22611199,22611199,0,4612684,0.204
"2025-02-11 02:00:00","2025-02-11 03:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,23916905,23916905,0,4879048,0.204
"2025-02-11 03:00:00","2025-02-11 04:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,25670708,25670708,0,5236824,0.204
"2025-02-11 04:00:00","2025-02-11 05:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,30376366,30376366,0,6196777,0.204
"2025-02-11 05:00:00","2025-02-11 06:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,38821297,38821297,0,7919543,0.204
"2025-02-11 06:00:00","2025-02-11 07:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,45858156,45858156,0,9355063,0.204
"2025-02-11 07:00:00","2025-02-11 08:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,47600829,47600829,0,9710568,0.204
"2025-02-11 08:00:00","2025-02-11 09:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,47124835,47124835,0,9613465,0.204
"2025-02-11 09:00:00","2025-02-11 10:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,45673869,45673869,0,9317468,0.204
"2025-02-11 10:00:00","2025-02-11 11:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,44423971,44423971,0,9062489,0.204
"2025-02-11 11:00:00","2025-02-11 12:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,43215209,43215209,0,8815901,0.204
"2025-02-11 12:00:00","2025-02-11 13:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,42354935,42354935,0,8640405,0.204
"2025-02-11 13:00:00","2025-02-11 14:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,42235061,42235061,0,8615951,0.204
"2025-02-11 14:00:00","2025-02-11 15:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,42993204,42993204,0,8770612,0.204
"2025-02-11 15:00:00","2025-02-11 16:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,44373799,44373799,0,9052254,0.204
"2025-02-11 16:00:00","2025-02-11 17:00:00",Nederland,LocalDistributionCompaniesCombination,Hour,UTC,Consuming,Current,44864348,44864348,0,9152326,0.204
